timestamp,total_count_all_0,new_count_all_0,removed_count_all_0,q_all_0,k_all_0,v_all_0,total_count_truck_0,new_count_truck_0,removed_count_truck_0,q_truck_0,k_truck_0,v_truck_0,total_count_bus_0,new_count_bus_0,removed_count_bus_0,q_bus_0,k_bus_0,v_bus_0,total_count_car_0,new_count_car_0,removed_count_car_0,q_car_0,k_car_0,v_car_0,timestamp,total_count_all_1,new_count_all_1,removed_count_all_1,q_all_1,k_all_1,v_all_1,total_count_truck_1,new_count_truck_1,removed_count_truck_1,q_truck_1,k_truck_1,v_truck_1,total_count_bus_1,new_count_bus_1,removed_count_bus_1,q_bus_1,k_bus_1,v_bus_1,total_count_car_1,new_count_car_1,removed_count_car_1,q_car_1,k_car_1,v_car_1,timestamp,total_count_all_2,new_count_all_2,removed_count_all_2,q_all_2,k_all_2,v_all_2,total_count_truck_2,new_count_truck_2,removed_count_truck_2,q_truck_2,k_truck_2,v_truck_2,total_count_bus_2,new_count_bus_2,removed_count_bus_2,q_bus_2,k_bus_2,v_bus_2,total_count_car_2,new_count_car_2,removed_count_car_2,q_car_2,k_car_2,v_car_2
2024-05-01 12:07:20,622,6,2,6,20.733333333333334,0.28938906752411575,622,6,2,6,20.733333333333334,0.28938906752411575,622,6,2,6,20.733333333333334,0.28938906752411575,622,6,2,6,20.733333333333334,0.28938906752411575,2024-05-01 12:07:20,566,7,5,7,18.866666666666667,0.3710247349823321,566,7,5,7,18.866666666666667,0.3710247349823321,566,7,5,7,18.866666666666667,0.3710247349823321,566,7,5,7,18.866666666666667,0.3710247349823321,2024-05-01 12:07:20,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:07:30,623,5,6,5,20.766666666666666,0.24077046548956663,623,5,6,5,20.766666666666666,0.24077046548956663,623,5,6,5,20.766666666666666,0.24077046548956663,623,5,6,5,20.766666666666666,0.24077046548956663,2024-05-01 12:07:30,571,6,5,6,19.033333333333335,0.31523642732049034,571,6,5,6,19.033333333333335,0.31523642732049034,571,6,5,6,19.033333333333335,0.31523642732049034,571,6,5,6,19.033333333333335,0.31523642732049034,2024-05-01 12:07:30,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:07:40,623,0,11,0,20.766666666666666,0.0,623,0,11,0,20.766666666666666,0.0,623,0,11,0,20.766666666666666,0.0,623,0,11,0,20.766666666666666,0.0,2024-05-01 12:07:40,573,6,5,6,19.1,0.31413612565445026,573,6,5,6,19.1,0.31413612565445026,573,6,5,6,19.1,0.31413612565445026,573,6,5,6,19.1,0.31413612565445026,2024-05-01 12:07:40,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:07:50,626,7,1,7,20.866666666666667,0.33546325878594246,626,7,1,7,20.866666666666667,0.33546325878594246,626,7,1,7,20.866666666666667,0.33546325878594246,626,7,1,7,20.866666666666667,0.33546325878594246,2024-05-01 12:07:50,575,5,7,5,19.166666666666668,0.2608695652173913,575,5,7,5,19.166666666666668,0.2608695652173913,575,5,7,5,19.166666666666668,0.2608695652173913,575,5,7,5,19.166666666666668,0.2608695652173913,2024-05-01 12:07:50,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:08:00,630,5,2,5,21.0,0.23809523809523808,630,5,2,5,21.0,0.23809523809523808,630,5,2,5,21.0,0.23809523809523808,630,5,2,5,21.0,0.23809523809523808,2024-05-01 12:08:00,577,2,5,2,19.233333333333334,0.10398613518197573,577,2,5,2,19.233333333333334,0.10398613518197573,577,2,5,2,19.233333333333334,0.10398613518197573,577,2,5,2,19.233333333333334,0.10398613518197573,2024-05-01 12:08:00,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:08:10,631,2,4,2,21.033333333333335,0.09508716323296354,631,2,4,2,21.033333333333335,0.09508716323296354,631,2,4,2,21.033333333333335,0.09508716323296354,631,2,4,2,21.033333333333335,0.09508716323296354,2024-05-01 12:08:10,581,7,5,7,19.366666666666667,0.3614457831325301,581,7,5,7,19.366666666666667,0.3614457831325301,581,7,5,7,19.366666666666667,0.3614457831325301,581,7,5,7,19.366666666666667,0.3614457831325301,2024-05-01 12:08:10,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:08:20,631,0,8,0,21.033333333333335,0.0,631,0,8,0,21.033333333333335,0.0,631,0,8,0,21.033333333333335,0.0,631,0,8,0,21.033333333333335,0.0,2024-05-01 12:08:20,585,8,5,8,19.5,0.41025641025641024,585,8,5,8,19.5,0.41025641025641024,585,8,5,8,19.5,0.41025641025641024,585,8,5,8,19.5,0.41025641025641024,2024-05-01 12:08:20,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:08:30,636,7,0,7,21.2,0.33018867924528306,636,7,0,7,21.2,0.33018867924528306,636,7,0,7,21.2,0.33018867924528306,636,7,0,7,21.2,0.33018867924528306,2024-05-01 12:08:30,587,3,7,3,19.566666666666666,0.15332197614991483,587,3,7,3,19.566666666666666,0.15332197614991483,587,3,7,3,19.566666666666666,0.15332197614991483,587,3,7,3,19.566666666666666,0.15332197614991483,2024-05-01 12:08:30,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:08:40,645,10,3,10,21.5,0.46511627906976744,645,10,3,10,21.5,0.46511627906976744,645,10,3,10,21.5,0.46511627906976744,645,10,3,10,21.5,0.46511627906976744,2024-05-01 12:08:40,590,4,4,4,19.666666666666668,0.20338983050847456,590,4,4,4,19.666666666666668,0.20338983050847456,590,4,4,4,19.666666666666668,0.20338983050847456,590,4,4,4,19.666666666666668,0.20338983050847456,2024-05-01 12:08:40,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:08:50,653,12,6,12,21.766666666666666,0.5513016845329249,653,12,6,12,21.766666666666666,0.5513016845329249,653,12,6,12,21.766666666666666,0.5513016845329249,653,12,6,12,21.766666666666666,0.5513016845329249,2024-05-01 12:08:50,592,4,6,4,19.733333333333334,0.2027027027027027,592,4,6,4,19.733333333333334,0.2027027027027027,592,4,6,4,19.733333333333334,0.2027027027027027,592,4,6,4,19.733333333333334,0.2027027027027027,2024-05-01 12:08:50,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:09:00,656,5,12,5,21.866666666666667,0.22865853658536586,656,5,12,5,21.866666666666667,0.22865853658536586,656,5,12,5,21.866666666666667,0.22865853658536586,656,5,12,5,21.866666666666667,0.22865853658536586,2024-05-01 12:09:00,594,2,5,2,19.8,0.10101010101010101,594,2,5,2,19.8,0.10101010101010101,594,2,5,2,19.8,0.10101010101010101,594,2,5,2,19.8,0.10101010101010101,2024-05-01 12:09:00,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:09:10,658,4,5,4,21.933333333333334,0.182370820668693,658,4,5,4,21.933333333333334,0.182370820668693,658,4,5,4,21.933333333333334,0.182370820668693,658,4,5,4,21.933333333333334,0.182370820668693,2024-05-01 12:09:10,599,8,2,8,19.966666666666665,0.4006677796327212,599,8,2,8,19.966666666666665,0.4006677796327212,599,8,2,8,19.966666666666665,0.4006677796327212,599,8,2,8,19.966666666666665,0.4006677796327212,2024-05-01 12:09:10,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:09:20,661,6,7,6,22.033333333333335,0.2723146747352496,661,6,7,6,22.033333333333335,0.2723146747352496,661,6,7,6,22.033333333333335,0.2723146747352496,661,6,7,6,22.033333333333335,0.2723146747352496,2024-05-01 12:09:20,605,6,5,6,20.166666666666668,0.2975206611570248,605,6,5,6,20.166666666666668,0.2975206611570248,605,6,5,6,20.166666666666668,0.2975206611570248,605,6,5,6,20.166666666666668,0.2975206611570248,2024-05-01 12:09:20,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:09:30,662,3,7,3,22.066666666666666,0.13595166163141995,662,3,7,3,22.066666666666666,0.13595166163141995,662,3,7,3,22.066666666666666,0.13595166163141995,662,3,7,3,22.066666666666666,0.13595166163141995,2024-05-01 12:09:30,607,7,6,7,20.233333333333334,0.3459637561779242,607,7,6,7,20.233333333333334,0.3459637561779242,607,7,6,7,20.233333333333334,0.3459637561779242,607,7,6,7,20.233333333333334,0.3459637561779242,2024-05-01 12:09:30,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:09:40,667,8,5,8,22.233333333333334,0.35982008995502246,667,8,5,8,22.233333333333334,0.35982008995502246,667,8,5,8,22.233333333333334,0.35982008995502246,667,8,5,8,22.233333333333334,0.35982008995502246,2024-05-01 12:09:40,608,4,6,4,20.266666666666666,0.19736842105263158,608,4,6,4,20.266666666666666,0.19736842105263158,608,4,6,4,20.266666666666666,0.19736842105263158,608,4,6,4,20.266666666666666,0.19736842105263158,2024-05-01 12:09:40,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:09:50,670,5,7,5,22.333333333333332,0.22388059701492538,670,5,7,5,22.333333333333332,0.22388059701492538,670,5,7,5,22.333333333333332,0.22388059701492538,670,5,7,5,22.333333333333332,0.22388059701492538,2024-05-01 12:09:50,611,4,3,4,20.366666666666667,0.19639934533551553,611,4,3,4,20.366666666666667,0.19639934533551553,611,4,3,4,20.366666666666667,0.19639934533551553,611,4,3,4,20.366666666666667,0.19639934533551553,2024-05-01 12:09:50,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:10:00,675,6,7,6,22.5,0.26666666666666666,675,6,7,6,22.5,0.26666666666666666,675,6,7,6,22.5,0.26666666666666666,675,6,7,6,22.5,0.26666666666666666,2024-05-01 12:10:00,613,4,4,4,20.433333333333334,0.19575856443719414,613,4,4,4,20.433333333333334,0.19575856443719414,613,4,4,4,20.433333333333334,0.19575856443719414,613,4,4,4,20.433333333333334,0.19575856443719414,2024-05-01 12:10:00,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:10:10,680,9,2,9,22.666666666666668,0.39705882352941174,680,9,2,9,22.666666666666668,0.39705882352941174,680,9,2,9,22.666666666666668,0.39705882352941174,680,9,2,9,22.666666666666668,0.39705882352941174,2024-05-01 12:10:10,615,3,8,3,20.5,0.14634146341463414,615,3,8,3,20.5,0.14634146341463414,615,3,8,3,20.5,0.14634146341463414,615,3,8,3,20.5,0.14634146341463414,2024-05-01 12:10:10,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:10:20,682,4,5,4,22.733333333333334,0.1759530791788856,682,4,5,4,22.733333333333334,0.1759530791788856,682,4,5,4,22.733333333333334,0.1759530791788856,682,4,5,4,22.733333333333334,0.1759530791788856,2024-05-01 12:10:20,617,2,4,2,20.566666666666666,0.09724473257698542,617,2,4,2,20.566666666666666,0.09724473257698542,617,2,4,2,20.566666666666666,0.09724473257698542,617,2,4,2,20.566666666666666,0.09724473257698542,2024-05-01 12:10:20,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:10:30,684,3,7,3,22.8,0.13157894736842105,684,3,7,3,22.8,0.13157894736842105,684,3,7,3,22.8,0.13157894736842105,684,3,7,3,22.8,0.13157894736842105,2024-05-01 12:10:30,621,7,2,7,20.7,0.33816425120772947,621,7,2,7,20.7,0.33816425120772947,621,7,2,7,20.7,0.33816425120772947,621,7,2,7,20.7,0.33816425120772947,2024-05-01 12:10:30,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:10:40,685,2,7,2,22.833333333333332,0.08759124087591241,685,2,7,2,22.833333333333332,0.08759124087591241,685,2,7,2,22.833333333333332,0.08759124087591241,685,2,7,2,22.833333333333332,0.08759124087591241,2024-05-01 12:10:40,622,3,4,3,20.733333333333334,0.14469453376205788,622,3,4,3,20.733333333333334,0.14469453376205788,622,3,4,3,20.733333333333334,0.14469453376205788,622,3,4,3,20.733333333333334,0.14469453376205788,2024-05-01 12:10:40,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:10:50,685,0,3,0,22.833333333333332,0.0,685,0,3,0,22.833333333333332,0.0,685,0,3,0,22.833333333333332,0.0,685,0,3,0,22.833333333333332,0.0,2024-05-01 12:10:50,626,7,4,7,20.866666666666667,0.33546325878594246,626,7,4,7,20.866666666666667,0.33546325878594246,626,7,4,7,20.866666666666667,0.33546325878594246,626,7,4,7,20.866666666666667,0.33546325878594246,2024-05-01 12:10:50,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:11:00,687,5,1,5,22.9,0.2183406113537118,687,5,1,5,22.9,0.2183406113537118,687,5,1,5,22.9,0.2183406113537118,687,5,1,5,22.9,0.2183406113537118,2024-05-01 12:11:00,627,3,7,3,20.9,0.14354066985645933,627,3,7,3,20.9,0.14354066985645933,627,3,7,3,20.9,0.14354066985645933,627,3,7,3,20.9,0.14354066985645933,2024-05-01 12:11:00,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:11:10,692,7,1,7,23.066666666666666,0.30346820809248554,692,7,1,7,23.066666666666666,0.30346820809248554,692,7,1,7,23.066666666666666,0.30346820809248554,692,7,1,7,23.066666666666666,0.30346820809248554,2024-05-01 12:11:10,631,9,4,9,21.033333333333335,0.4278922345483359,631,9,4,9,21.033333333333335,0.4278922345483359,631,9,4,9,21.033333333333335,0.4278922345483359,631,9,4,9,21.033333333333335,0.4278922345483359,2024-05-01 12:11:10,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:11:20,696,6,9,6,23.2,0.25862068965517243,696,6,9,6,23.2,0.25862068965517243,696,6,9,6,23.2,0.25862068965517243,696,6,9,6,23.2,0.25862068965517243,2024-05-01 12:11:20,634,5,5,5,21.133333333333333,0.23659305993690852,634,5,5,5,21.133333333333333,0.23659305993690852,634,5,5,5,21.133333333333333,0.23659305993690852,634,5,5,5,21.133333333333333,0.23659305993690852,2024-05-01 12:11:20,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:11:30,698,7,1,7,23.266666666666666,0.3008595988538682,698,7,1,7,23.266666666666666,0.3008595988538682,698,7,1,7,23.266666666666666,0.3008595988538682,698,7,1,7,23.266666666666666,0.3008595988538682,2024-05-01 12:11:30,638,5,8,5,21.266666666666666,0.23510971786833856,638,5,8,5,21.266666666666666,0.23510971786833856,638,5,8,5,21.266666666666666,0.23510971786833856,638,5,8,5,21.266666666666666,0.23510971786833856,2024-05-01 12:11:30,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:11:40,702,4,8,4,23.4,0.17094017094017094,702,4,8,4,23.4,0.17094017094017094,702,4,8,4,23.4,0.17094017094017094,702,4,8,4,23.4,0.17094017094017094,2024-05-01 12:11:40,639,4,5,4,21.3,0.18779342723004694,639,4,5,4,21.3,0.18779342723004694,639,4,5,4,21.3,0.18779342723004694,639,4,5,4,21.3,0.18779342723004694,2024-05-01 12:11:40,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:11:50,704,5,5,5,23.466666666666665,0.21306818181818182,704,5,5,5,23.466666666666665,0.21306818181818182,704,5,5,5,23.466666666666665,0.21306818181818182,704,5,5,5,23.466666666666665,0.21306818181818182,2024-05-01 12:11:50,644,6,6,6,21.466666666666665,0.27950310559006214,644,6,6,6,21.466666666666665,0.27950310559006214,644,6,6,6,21.466666666666665,0.27950310559006214,644,6,6,6,21.466666666666665,0.27950310559006214,2024-05-01 12:11:50,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0,20,0,0,0,0.6666666666666666,0.0
2024-05-01 12:12:00,704,1,9,1,23.466666666666665,0.04261363636363637,704,1,9,1,23.466666666666665,0.04261363636363637,704,1,9,1,23.466666666666665,0.04261363636363637,704,1,9,1,23.466666666666665,0.04261363636363637,2024-05-01 12:12:00,647,4,2,4,21.566666666666666,0.18547140649149924,647,4,2,4,21.566666666666666,0.18547140649149924,647,4,2,4,21.566666666666666,0.18547140649149924,647,4,2,4,21.566666666666666,0.18547140649149924,2024-05-01 12:12:00,22,2,0,2,0.7333333333333333,2.7272727272727275,22,2,0,2,0.7333333333333333,2.7272727272727275,22,2,0,2,0.7333333333333333,2.7272727272727275,22,2,0,2,0.7333333333333333,2.7272727272727275
2024-05-01 12:12:10,706,3,2,3,23.533333333333335,0.1274787535410765,706,3,2,3,23.533333333333335,0.1274787535410765,706,3,2,3,23.533333333333335,0.1274787535410765,706,3,2,3,23.533333333333335,0.1274787535410765,2024-05-01 12:12:10,649,3,4,3,21.633333333333333,0.13867488443759632,649,3,4,3,21.633333333333333,0.13867488443759632,649,3,4,3,21.633333333333333,0.13867488443759632,649,3,4,3,21.633333333333333,0.13867488443759632,2024-05-01 12:12:10,22,0,2,0,0.7333333333333333,0.0,22,0,2,0,0.7333333333333333,0.0,22,0,2,0,0.7333333333333333,0.0,22,0,2,0,0.7333333333333333,0.0
2024-05-01 12:12:20,706,2,2,2,23.533333333333335,0.08498583569405098,706,2,2,2,23.533333333333335,0.08498583569405098,706,2,2,2,23.533333333333335,0.08498583569405098,706,2,2,2,23.533333333333335,0.08498583569405098,2024-05-01 12:12:20,653,4,4,4,21.766666666666666,0.18376722817764166,653,4,4,4,21.766666666666666,0.18376722817764166,653,4,4,4,21.766666666666666,0.18376722817764166,653,4,4,4,21.766666666666666,0.18376722817764166,2024-05-01 12:12:20,22,0,0,0,0.7333333333333333,0.0,22,0,0,0,0.7333333333333333,0.0,22,0,0,0,0.7333333333333333,0.0,22,0,0,0,0.7333333333333333,0.0
2024-05-01 12:12:30,708,4,2,4,23.6,0.1694915254237288,708,4,2,4,23.6,0.1694915254237288,708,4,2,4,23.6,0.1694915254237288,708,4,2,4,23.6,0.1694915254237288,2024-05-01 12:12:30,654,2,4,2,21.8,0.09174311926605504,654,2,4,2,21.8,0.09174311926605504,654,2,4,2,21.8,0.09174311926605504,654,2,4,2,21.8,0.09174311926605504,2024-05-01 12:12:30,22,0,0,0,0.7333333333333333,0.0,22,0,0,0,0.7333333333333333,0.0,22,0,0,0,0.7333333333333333,0.0,22,0,0,0,0.7333333333333333,0.0
2024-05-01 12:12:40,710,5,0,5,23.666666666666668,0.2112676056338028,710,5,0,5,23.666666666666668,0.2112676056338028,710,5,0,5,23.666666666666668,0.2112676056338028,710,5,0,5,23.666666666666668,0.2112676056338028,2024-05-01 12:12:40,655,4,2,4,21.833333333333332,0.183206106870229,655,4,2,4,21.833333333333332,0.183206106870229,655,4,2,4,21.833333333333332,0.183206106870229,655,4,2,4,21.833333333333332,0.183206106870229,2024-05-01 12:12:40,23,1,0,1,0.7666666666666667,1.3043478260869565,23,1,0,1,0.7666666666666667,1.3043478260869565,23,1,0,1,0.7666666666666667,1.3043478260869565,23,1,0,1,0.7666666666666667,1.3043478260869565
2024-05-01 12:12:50,712,2,6,2,23.733333333333334,0.08426966292134831,712,2,6,2,23.733333333333334,0.08426966292134831,712,2,6,2,23.733333333333334,0.08426966292134831,712,2,6,2,23.733333333333334,0.08426966292134831,2024-05-01 12:12:50,660,7,4,7,22.0,0.3181818181818182,660,7,4,7,22.0,0.3181818181818182,660,7,4,7,22.0,0.3181818181818182,660,7,4,7,22.0,0.3181818181818182,2024-05-01 12:12:50,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0
2024-05-01 12:13:00,713,2,3,2,23.766666666666666,0.08415147265077139,713,2,3,2,23.766666666666666,0.08415147265077139,713,2,3,2,23.766666666666666,0.08415147265077139,713,2,3,2,23.766666666666666,0.08415147265077139,2024-05-01 12:13:00,664,6,6,6,22.133333333333333,0.2710843373493976,664,6,6,6,22.133333333333333,0.2710843373493976,664,6,6,6,22.133333333333333,0.2710843373493976,664,6,6,6,22.133333333333333,0.2710843373493976,2024-05-01 12:13:00,23,0,1,0,0.7666666666666667,0.0,23,0,1,0,0.7666666666666667,0.0,23,0,1,0,0.7666666666666667,0.0,23,0,1,0,0.7666666666666667,0.0
2024-05-01 12:13:10,713,0,4,0,23.766666666666666,0.0,713,0,4,0,23.766666666666666,0.0,713,0,4,0,23.766666666666666,0.0,713,0,4,0,23.766666666666666,0.0,2024-05-01 12:13:10,666,3,6,3,22.2,0.13513513513513514,666,3,6,3,22.2,0.13513513513513514,666,3,6,3,22.2,0.13513513513513514,666,3,6,3,22.2,0.13513513513513514,2024-05-01 12:13:10,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0
2024-05-01 12:13:20,714,1,1,1,23.8,0.04201680672268907,714,1,1,1,23.8,0.04201680672268907,714,1,1,1,23.8,0.04201680672268907,714,1,1,1,23.8,0.04201680672268907,2024-05-01 12:13:20,667,2,2,2,22.233333333333334,0.08995502248875561,667,2,2,2,22.233333333333334,0.08995502248875561,667,2,2,2,22.233333333333334,0.08995502248875561,667,2,2,2,22.233333333333334,0.08995502248875561,2024-05-01 12:13:20,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0
2024-05-01 12:13:30,716,2,1,2,23.866666666666667,0.08379888268156424,716,2,1,2,23.866666666666667,0.08379888268156424,716,2,1,2,23.866666666666667,0.08379888268156424,716,2,1,2,23.866666666666667,0.08379888268156424,2024-05-01 12:13:30,670,4,2,4,22.333333333333332,0.17910447761194032,670,4,2,4,22.333333333333332,0.17910447761194032,670,4,2,4,22.333333333333332,0.17910447761194032,670,4,2,4,22.333333333333332,0.17910447761194032,2024-05-01 12:13:30,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0
2024-05-01 12:13:40,718,3,0,3,23.933333333333334,0.12534818941504178,718,3,0,3,23.933333333333334,0.12534818941504178,718,3,0,3,23.933333333333334,0.12534818941504178,718,3,0,3,23.933333333333334,0.12534818941504178,2024-05-01 12:13:40,670,1,5,1,22.333333333333332,0.04477611940298508,670,1,5,1,22.333333333333332,0.04477611940298508,670,1,5,1,22.333333333333332,0.04477611940298508,670,1,5,1,22.333333333333332,0.04477611940298508,2024-05-01 12:13:40,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0
2024-05-01 12:13:50,720,2,0,2,24.0,0.08333333333333333,720,2,0,2,24.0,0.08333333333333333,720,2,0,2,24.0,0.08333333333333333,720,2,0,2,24.0,0.08333333333333333,2024-05-01 12:13:50,672,4,1,4,22.4,0.17857142857142858,672,4,1,4,22.4,0.17857142857142858,672,4,1,4,22.4,0.17857142857142858,672,4,1,4,22.4,0.17857142857142858,2024-05-01 12:13:50,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0
2024-05-01 12:14:00,721,2,5,2,24.033333333333335,0.08321775312066573,721,2,5,2,24.033333333333335,0.08321775312066573,721,2,5,2,24.033333333333335,0.08321775312066573,721,2,5,2,24.033333333333335,0.08321775312066573,2024-05-01 12:14:00,675,3,3,3,22.5,0.13333333333333333,675,3,3,3,22.5,0.13333333333333333,675,3,3,3,22.5,0.13333333333333333,675,3,3,3,22.5,0.13333333333333333,2024-05-01 12:14:00,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0
2024-05-01 12:14:10,725,5,2,5,24.166666666666668,0.20689655172413793,725,5,2,5,24.166666666666668,0.20689655172413793,725,5,2,5,24.166666666666668,0.20689655172413793,725,5,2,5,24.166666666666668,0.20689655172413793,2024-05-01 12:14:10,679,6,2,6,22.633333333333333,0.2650957290132548,679,6,2,6,22.633333333333333,0.2650957290132548,679,6,2,6,22.633333333333333,0.2650957290132548,679,6,2,6,22.633333333333333,0.2650957290132548,2024-05-01 12:14:10,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0,23,0,0,0,0.7666666666666667,0.0
